1.682000,0.902000,0.567000,0.560000,0.447000
1.282000,1.076000,0.625000,0.505000,0.369000
1.167000,0.710000,0.581000,0.450000,0.338000
0.817000,1.055000,1.163000,0.454000,0.375000
0.794000,1.137000,0.806000,0.506000,0.350000
0.861000,0.683000,0.670000,0.410000,0.475000
0.731000,0.639000,0.757000,0.495000,0.431000
0.862000,1.158000,0.852000,0.487000,0.324000
1.313000,0.993000,0.737000,0.432000,0.468000
1.725000,0.748000,0.697000,0.540000,0.453000
1.085000,0.756000,0.583000,0.467000,0.320000
1.158000,0.937000,0.706000,0.457000,0.384000
0.770000,2.596000,1.726000,0.499000,0.307000
1.456000,1.580000,0.811000,0.455000,0.402000
0.811000,0.901000,0.742000,0.463000,0.353000
0.968000,0.710000,0.326000,0.455000,0.471000
1.424000,0.959000,0.635000,0.430000,0.386000
1.146000,0.796000,0.609000,0.538000,0.428000
1.648000,0.549000,0.720000,0.581000,0.461000
0.814000,0.308000,0.358000,0.473000,0.479000
1.023000,0.906000,0.875000,0.521000,0.321000
0.728000,0.702000,0.746000,0.454000,0.345000
1.504000,1.032000,0.996000,0.393000,0.337000
1.889000,0.651000,0.652000,0.485000,0.407000
0.766000,0.977000,0.755000,0.490000,0.437000
0.419000,0.737000,0.365000,0.577000,0.435000
1.145000,0.811000,0.944000,0.509000,0.406000
1.355000,0.807000,0.447000,0.416000,0.360000
1.456000,1.064000,0.735000,0.520000,0.416000
2.430000,1.076000,0.584000,0.519000,0.382000
3.152000,2.588000,1.240000,0.804000,0.391000
8.355000,3.464000,1.438000,0.670000,0.442000
3.227000,4.229000,3.433000,0.950000,0.429000
4.446000,1.019000,0.835000,0.620000,0.510000
0.814000,0.906000,0.582000,0.491000,0.371000
1.100000,0.971000,1.016000,0.669000,0.381000
1.107000,1.248000,1.170000,0.604000,0.434000
1.150000,1.045000,0.765000,0.522000,0.466000
0.665000,1.013000,1.091000,0.758000,0.487000
1.131000,1.036000,0.724000,0.636000,0.374000
1.792000,1.029000,0.866000,0.563000,0.481000
1.493000,1.140000,0.761000,0.559000,0.425000
0.785000,0.865000,0.580000,0.564000,0.398000
1.539000,1.365000,1.093000,0.532000,0.674000
1.704000,1.031000,1.136000,0.656000,0.478000
0.696000,0.593000,0.784000,0.478000,0.385000
0.719000,1.367000,0.914000,0.608000,0.411000
0.933000,1.388000,0.842000,0.444000,0.399000
0.687000,0.948000,0.670000,0.543000,0.482000
1.876000,0.908000,0.807000,0.481000,0.551000
1.513000,1.544000,1.166000,0.627000,0.459000
1.563000,1.013000,0.721000,0.580000,0.333000
1.724000,3.908000,1.963000,0.594000,0.389000
1.511000,1.014000,0.656000,0.370000,0.445000
1.408000,1.166000,0.969000,0.616000,0.381000
1.867000,0.841000,0.773000,0.466000,0.505000
1.822000,1.308000,1.084000,0.642000,0.443000
0.652000,0.589000,0.839000,0.625000,0.410000
0.953000,0.662000,0.854000,0.585000,0.437000
0.602000,0.905000,0.883000,0.545000,0.563000
0.695000,1.095000,0.932000,0.495000,0.422000
0.971000,0.872000,0.714000,0.656000,0.369000
1.400000,0.917000,1.071000,0.498000,0.451000
1.575000,1.038000,1.084000,0.534000,0.441000
0.886000,1.318000,0.981000,0.532000,0.514000
1.167000,0.964000,0.723000,0.536000,0.539000
1.500000,0.942000,0.809000,0.601000,0.511000
1.780000,1.208000,0.706000,0.462000,0.483000
1.268000,0.993000,0.790000,0.635000,0.413000
1.807000,0.829000,0.589000,0.614000,0.367000
1.154000,2.090000,0.794000,0.601000,0.332000
2.677000,1.228000,0.937000,0.385000,0.372000
0.949000,1.371000,1.978000,0.762000,0.418000
1.694000,1.078000,0.750000,0.499000,0.485000
0.749000,0.881000,0.482000,0.504000,0.417000
1.333000,1.033000,1.226000,0.589000,0.395000
0.954000,0.816000,0.927000,0.603000,0.452000
0.865000,0.841000,0.720000,0.508000,0.403000
0.682000,0.987000,0.790000,0.658000,0.529000
0.715000,0.964000,0.603000,0.623000,0.369000
1.012000,1.253000,0.891000,0.620000,0.443000
1.191000,1.050000,0.655000,0.603000,0.404000
0.953000,0.788000,0.763000,0.577000,0.405000
1.236000,1.247000,1.321000,0.630000,0.586000
1.665000,1.129000,1.154000,0.563000,0.361000
1.010000,0.733000,0.917000,0.482000,0.421000
0.768000,1.199000,0.960000,0.610000,0.427000
0.854000,1.198000,0.799000,0.490000,0.354000
0.948000,1.110000,1.088000,0.564000,0.479000
1.982000,0.881000,0.621000,0.562000,0.490000
1.375000,1.277000,0.682000,0.586000,0.381000
1.337000,1.165000,0.811000,0.582000,0.341000
1.264000,2.937000,1.698000,0.603000,0.407000
1.771000,1.165000,0.790000,0.416000,0.445000
0.899000,0.865000,0.901000,0.609000,0.398000
1.036000,0.683000,0.442000,0.497000,0.545000
2.016000,1.242000,1.242000,0.563000,0.401000
0.555000,0.707000,0.797000,0.645000,0.464000
1.271000,0.949000,0.960000,0.595000,0.489000
0.574000,0.594000,0.584000,0.618000,0.612000
0.917000,1.080000,0.929000,0.557000,0.440000
0.985000,0.892000,0.534000,0.673000,0.405000
1.700000,0.623000,1.003000,0.465000,0.410000
2.108000,0.725000,0.802000,0.612000,0.431000
0.877000,1.300000,0.913000,0.538000,0.484000
0.489000,0.852000,0.684000,0.533000,0.516000
0.793000,0.850000,0.822000,0.667000,0.438000
1.853000,1.193000,0.539000,0.442000,0.454000
0.879000,0.991000,0.574000,0.545000,0.358000
1.686000,0.941000,0.748000,0.625000,0.365000
0.814000,1.501000,0.546000,0.486000,0.340000
1.131000,0.594000,0.946000,0.449000,0.330000
1.428000,1.171000,1.287000,0.567000,0.345000
1.369000,0.935000,0.485000,0.498000,0.424000
0.633000,0.703000,0.508000,0.502000,0.332000
0.970000,1.169000,0.896000,0.482000,0.355000
1.006000,0.665000,0.610000,0.534000,0.459000
0.691000,0.931000,0.699000,0.500000,0.374000
0.502000,0.993000,0.842000,0.497000,0.456000
1.006000,0.685000,0.726000,0.496000,0.369000
0.514000,0.888000,0.500000,0.531000,0.468000
0.951000,0.914000,0.570000,0.482000,0.374000
1.397000,0.816000,0.814000,0.446000,0.312000
0.899000,1.020000,0.917000,0.471000,0.422000
0.994000,0.841000,0.983000,0.605000,0.377000
0.892000,0.697000,0.700000,0.457000,0.357000
0.668000,0.714000,0.672000,0.509000,0.391000
0.822000,0.834000,0.823000,0.463000,0.342000
0.799000,0.983000,1.023000,0.458000,0.403000
1.282000,0.661000,0.583000,0.532000,0.403000
1.057000,0.869000,0.415000,0.475000,0.306000
1.119000,0.958000,0.708000,0.452000,0.381000
0.560000,2.155000,1.304000,0.484000,0.378000
1.334000,1.236000,0.844000,0.427000,0.349000
0.504000,0.598000,0.783000,0.414000,0.394000
0.623000,0.667000,0.455000,0.436000,0.495000
1.604000,0.897000,0.822000,0.394000,0.357000
0.635000,1.063000,0.593000,0.467000,0.443000
1.772000,0.851000,0.590000,0.526000,0.410000
0.808000,0.397000,0.402000,0.521000,0.542000
0.745000,0.928000,0.891000,0.520000,0.391000
0.555000,0.755000,0.643000,0.516000,0.378000
1.641000,1.241000,0.906000,0.367000,0.352000
2.064000,0.736000,0.811000,0.515000,0.459000
0.662000,1.119000,0.655000,0.412000,0.407000
0.328000,0.777000,0.492000,0.495000,0.403000
0.595000,0.880000,0.947000,0.538000,0.387000
1.628000,0.656000,0.352000,0.458000,0.346000
1.115000,0.954000,0.560000,0.477000,0.356000
2.429000,0.891000,0.696000,0.506000,0.402000
4.334000,3.338000,1.547000,0.780000,0.288000
11.086000,4.112000,1.680000,0.782000,0.377000
2.942000,3.120000,3.566000,0.846000,0.327000
1.153000,0.727000,0.578000,0.457000,0.405000
0.514000,0.556000,0.584000,0.364000,0.311000
0.844000,1.036000,1.082000,0.606000,0.335000
0.719000,1.169000,1.179000,0.530000,0.328000
1.366000,0.698000,0.404000,0.380000,0.375000
0.770000,1.047000,0.934000,0.637000,0.406000
0.808000,0.627000,0.654000,0.530000,0.318000
0.697000,1.095000,0.800000,0.500000,0.362000
1.092000,0.721000,0.560000,0.530000,0.351000
1.150000,0.969000,0.595000,0.552000,0.280000
1.047000,1.105000,0.756000,0.412000,0.507000
1.206000,0.785000,0.931000,0.524000,0.313000
0.291000,0.674000,0.515000,0.391000,0.328000
0.897000,1.120000,0.888000,0.468000,0.355000
1.029000,0.981000,0.721000,0.357000,0.304000
0.619000,1.162000,0.724000,0.468000,0.412000
1.074000,0.967000,0.684000,0.394000,0.447000
0.947000,1.172000,0.964000,0.497000,0.328000
1.149000,0.807000,0.564000,0.397000,0.265000
1.383000,2.881000,1.441000,0.454000,0.331000
1.197000,1.186000,0.772000,0.384000,0.367000
1.009000,0.661000,0.822000,0.499000,0.345000
0.965000,1.063000,0.694000,0.440000,0.420000
0.810000,1.108000,0.921000,0.495000,0.356000
0.603000,0.617000,0.705000,0.494000,0.264000
1.122000,0.864000,0.685000,0.467000,0.339000
0.530000,0.588000,0.614000,0.415000,0.452000
0.541000,0.761000,0.750000,0.386000,0.336000
0.745000,0.773000,0.594000,0.525000,0.342000
0.976000,0.837000,0.717000,0.356000,0.341000
1.200000,1.011000,0.901000,0.467000,0.334000
0.939000,1.337000,1.068000,0.464000,0.402000
1.668000,0.956000,0.696000,0.497000,0.450000
0.636000,0.778000,0.485000,0.419000,0.388000
0.601000,0.975000,0.572000,0.435000,0.386000
0.776000,0.912000,1.420000,0.772000,0.472000
1.885000,0.793000,0.558000,0.446000,0.315000
1.677000,1.985000,0.701000,0.613000,0.273000
4.919000,1.855000,1.072000,0.448000,0.360000
0.940000,1.733000,1.942000,0.663000,0.323000
1.615000,0.639000,0.525000,0.437000,0.408000
0.513000,0.680000,0.380000,0.422000,0.353000
1.036000,0.784000,0.881000,0.485000,0.343000
1.015000,0.717000,0.852000,0.548000,0.402000
1.041000,0.695000,0.610000,0.426000,0.405000
0.363000,0.689000,0.583000,0.603000,0.450000
0.352000,0.774000,0.554000,0.562000,0.318000
0.602000,0.918000,0.654000,0.518000,0.383000
0.817000,1.017000,0.471000,0.519000,0.369000
1.500000,0.882000,0.718000,0.508000,0.336000
1.080000,1.158000,0.985000,0.479000,0.465000
1.033000,0.890000,0.949000,0.510000,0.315000
0.635000,0.618000,0.712000,0.437000,0.386000
0.926000,0.972000,0.918000,0.520000,0.364000
0.913000,0.892000,0.774000,0.407000,0.309000
0.820000,1.136000,0.909000,0.527000,0.456000
1.302000,0.600000,0.404000,0.447000,0.401000
1.085000,1.049000,0.775000,0.488000,0.317000
0.927000,0.926000,0.643000,0.447000,0.297000
0.582000,2.506000,1.236000,0.422000,0.335000
1.268000,0.898000,0.609000,0.341000,0.401000
0.994000,0.602000,0.687000,0.507000,0.380000
0.891000,0.691000,0.479000,0.443000,0.472000
1.396000,1.239000,1.097000,0.438000,0.309000
0.846000,0.567000,0.714000,0.500000,0.366000
0.857000,0.780000,0.818000,0.524000,0.396000
0.844000,0.451000,0.547000,0.485000,0.531000
0.873000,0.957000,0.947000,0.442000,0.339000
0.504000,0.589000,0.454000,0.539000,0.386000
1.033000,0.755000,0.853000,0.328000,0.331000
1.661000,0.650000,0.887000,0.493000,0.408000
0.578000,0.955000,0.718000,0.444000,0.313000
0.623000,0.792000,0.513000,0.445000,0.439000
0.544000,0.822000,0.713000,0.487000,0.372000
0.937000,0.966000,0.492000,0.426000,0.414000
0.923000,0.853000,0.747000,0.564000,0.391000
1.886000,0.682000,0.653000,0.494000,0.406000
0.982000,1.569000,0.618000,0.542000,0.291000
2.440000,1.033000,0.958000,0.415000,0.329000
1.063000,1.341000,1.473000,0.571000,0.316000
1.296000,0.856000,0.480000,0.438000,0.407000
0.510000,0.769000,0.417000,0.440000,0.314000
0.838000,0.907000,0.699000,0.424000,0.312000
0.727000,0.808000,0.650000,0.536000,0.409000
0.991000,0.690000,0.627000,0.449000,0.353000
1.180000,0.686000,0.583000,0.551000,0.399000
0.473000,0.654000,0.602000,0.483000,0.303000
0.520000,0.832000,0.525000,0.469000,0.401000
0.731000,1.000000,0.550000,0.477000,0.324000
0.872000,0.874000,0.763000,0.444000,0.310000
0.647000,0.816000,0.807000,0.441000,0.368000
0.938000,0.791000,0.985000,0.522000,0.338000
0.600000,0.966000,0.567000,0.407000,0.368000
1.299000,0.745000,0.776000,0.478000,0.291000
0.999000,0.693000,0.713000,0.401000,0.306000
1.227000,1.241000,0.937000,0.497000,0.405000
2.759000,0.554000,0.404000,0.458000,0.358000
0.891000,0.798000,0.502000,0.460000,0.282000
0.706000,0.975000,0.674000,0.397000,0.309000
0.411000,1.974000,1.264000,0.409000,0.327000
0.915000,0.975000,0.615000,0.364000,0.332000
0.774000,0.629000,0.656000,0.455000,0.349000
0.476000,0.593000,0.549000,0.417000,0.433000
0.948000,1.075000,0.947000,0.349000,0.287000
0.617000,0.845000,0.636000,0.431000,0.353000
1.404000,0.750000,0.746000,0.470000,0.392000
1.079000,0.398000,0.402000,0.439000,0.499000
0.810000,0.797000,0.845000,0.468000,0.355000
0.484000,0.604000,0.415000,0.481000,0.345000
0.886000,0.977000,0.854000,0.335000,0.303000
1.462000,0.659000,0.668000,0.490000,0.411000
0.828000,1.026000,0.535000,0.416000,0.321000
0.407000,0.772000,0.372000,0.418000,0.373000
0.512000,0.879000,0.923000,0.465000,0.340000
1.093000,0.722000,0.390000,0.402000,0.353000
1.024000,0.909000,0.673000,0.447000,0.323000
2.068000,0.922000,0.572000,0.463000,0.373000
3.072000,1.728000,1.486000,0.647000,0.676000
2.003000,1.165000,0.781000,0.676000,0.530000
1.485000,1.357000,1.207000,0.629000,0.732000
0.997000,1.795000,1.483000,0.634000,0.687000
4.930000,1.519000,1.216000,0.769000,0.752000
5.072000,2.375000,0.933000,0.669000,0.610000
7.210000,1.021000,0.729000,0.579000,0.514000
3.644000,1.263000,1.058000,0.756000,0.745000
8.092000,1.300000,0.912000,0.700000,0.648000
3.350000,1.396000,0.798000,0.567000,0.574000
4.220000,2.079000,0.945000,0.469000,0.687000
6.163000,1.716000,0.748000,0.616000,0.592000
5.131000,1.321000,0.686000,0.464000,0.578000
3.287000,1.151000,0.906000,0.629000,0.651000
8.192000,1.409000,0.697000,0.698000,0.626000
2.079000,1.860000,0.711000,0.684000,0.680000
1.084000,0.855000,0.941000,0.502000,0.503000
1.030000,0.876000,0.653000,0.620000,0.587000
2.010000,1.324000,1.030000,0.629000,0.511000
1.556000,1.741000,1.346000,0.759000,0.640000
5.068000,1.912000,1.216000,0.653000,0.611000
4.764000,2.082000,1.080000,0.583000,0.671000
3.487000,1.317000,1.046000,0.673000,0.656000
3.215000,1.383000,0.686000,0.617000,0.737000
6.021000,1.321000,0.837000,0.642000,0.595000
6.154000,1.532000,0.869000,0.636000,0.661000
3.189000,0.919000,0.387000,0.620000,0.590000
0.974000,1.154000,0.930000,0.602000,0.652000
2.102000,0.967000,0.831000,0.673000,0.777000
5.521000,2.011000,1.007000,0.554000,0.806000
4.201000,1.511000,1.122000,0.656000,0.900000
3.118000,0.700000,0.538000,0.670000,0.621000
1.106000,1.241000,0.933000,0.735000,0.749000
2.656000,1.396000,0.887000,0.574000,0.729000
2.656000,1.851000,1.026000,0.797000,0.564000
4.799000,2.018000,1.251000,0.573000,0.767000
3.752000,1.088000,0.877000,0.588000,0.678000
3.160000,1.919000,0.926000,0.655000,0.670000
3.629000,1.659000,0.870000,0.550000,0.728000
4.022000,1.864000,1.426000,0.515000,0.769000
2.828000,1.683000,1.350000,0.587000,0.582000
1.118000,1.148000,0.906000,0.569000,0.628000
1.248000,1.209000,1.017000,0.679000,0.722000
1.080000,1.832000,1.263000,0.604000,0.643000
4.351000,1.685000,1.058000,0.705000,0.695000
3.926000,1.838000,0.639000,0.690000,0.617000
6.592000,0.996000,0.804000,0.522000,0.595000
3.143000,1.222000,0.926000,0.701000,0.813000
6.428000,1.183000,0.815000,0.683000,0.643000
2.610000,1.168000,0.799000,0.610000,0.502000
2.982000,1.978000,0.839000,0.428000,0.623000
6.610000,1.198000,0.608000,0.531000,0.621000
3.947000,1.185000,0.986000,0.439000,0.687000
3.574000,1.012000,0.885000,0.591000,0.664000
6.551000,1.408000,0.819000,0.658000,0.656000
1.040000,1.678000,0.611000,0.750000,0.732000
1.235000,1.321000,0.825000,0.625000,0.570000
1.007000,1.046000,0.595000,0.687000,0.578000
1.270000,1.084000,0.907000,0.529000,0.523000
1.012000,1.316000,1.074000,0.695000,0.654000
3.799000,1.586000,0.985000,0.637000,0.670000
3.603000,1.737000,0.874000,0.514000,0.715000
1.969000,1.109000,0.880000,0.656000,0.693000
2.098000,1.219000,0.548000,0.587000,0.677000
3.885000,1.204000,0.994000,0.577000,0.690000
5.687000,1.691000,0.994000,0.626000,0.837000
2.490000,0.887000,0.553000,0.524000,0.549000
0.890000,0.956000,0.890000,0.490000,0.612000
2.151000,0.854000,0.736000,0.655000,0.801000
4.424000,1.858000,0.756000,0.510000,0.694000
3.489000,1.621000,1.189000,0.675000,0.984000
1.906000,0.793000,0.648000,0.555000,0.611000
1.290000,1.473000,1.224000,0.745000,0.877000
1.933000,1.001000,0.975000,0.602000,0.748000
1.882000,1.502000,1.347000,0.764000,0.570000
4.225000,1.929000,1.145000,0.565000,0.840000
4.041000,0.695000,1.044000,0.526000,0.686000
2.516000,1.796000,0.916000,0.582000,0.823000
2.402000,1.045000,0.849000,0.526000,0.900000
3.922000,1.643000,1.419000,0.618000,0.810000
2.349000,1.384000,1.355000,0.556000,0.620000
1.666000,0.893000,0.792000,0.498000,0.799000
2.075000,0.940000,0.829000,0.561000,0.769000
0.988000,1.854000,1.087000,0.660000,0.753000
5.051000,1.501000,0.761000,0.657000,0.979000
4.703000,1.536000,0.414000,0.612000,0.751000
6.237000,1.323000,1.008000,0.535000,0.710000
3.941000,1.250000,0.776000,0.616000,0.844000
7.378000,1.359000,0.816000,0.680000,0.851000
2.263000,1.235000,0.520000,0.574000,0.815000
3.763000,1.867000,0.886000,0.533000,0.631000
7.953000,0.958000,0.691000,0.536000,0.887000
4.899000,1.540000,1.211000,0.505000,0.756000
3.838000,1.392000,0.851000,0.495000,0.715000
6.220000,1.402000,0.545000,0.541000,0.708000
1.737000,1.422000,0.635000,0.701000,0.825000
0.861000,1.107000,0.775000,0.612000,0.867000
0.794000,1.016000,0.514000,0.542000,0.567000
1.650000,1.229000,0.789000,0.489000,0.619000
1.388000,1.594000,0.967000,0.661000,0.713000
5.083000,1.782000,1.117000,0.599000,0.916000
4.733000,1.834000,0.686000,0.554000,0.921000
3.200000,0.840000,0.839000,0.591000,0.749000
1.334000,1.386000,0.543000,0.517000,0.749000
5.325000,1.761000,1.034000,0.553000,0.748000
7.780000,1.350000,0.670000,0.580000,0.972000
3.167000,1.138000,0.532000,0.519000,0.802000
0.808000,1.019000,0.663000,0.521000,0.608000
2.153000,0.921000,0.669000,0.474000,0.873000
6.227000,1.888000,0.697000,0.488000,0.680000
3.137000,1.310000,0.942000,0.618000,1.004000
2.277000,0.498000,0.566000,0.570000,0.739000
1.349000,1.430000,0.858000,0.702000,1.204000
2.254000,0.954000,0.772000,0.528000,1.092000
2.124000,1.343000,1.302000,0.659000,0.738000
4.836000,1.910000,0.967000,0.541000,1.102000
4.502000,0.955000,1.037000,0.581000,0.776000
3.137000,1.638000,0.837000,0.572000,1.109000
2.578000,1.014000,0.656000,0.450000,1.003000
3.880000,1.846000,1.110000,0.578000,0.865000
2.853000,1.990000,1.193000,0.704000,0.664000
1.642000,1.415000,0.902000,0.802000,0.628000
1.795000,1.358000,1.413000,0.791000,0.777000
1.375000,2.431000,1.425000,0.647000,0.756000
5.807000,1.001000,1.195000,0.712000,0.726000
3.025000,1.707000,1.113000,0.771000,0.672000
4.452000,1.066000,0.896000,0.578000,0.507000
2.297000,0.980000,1.021000,0.917000,0.855000
5.352000,1.493000,0.666000,0.820000,0.711000
1.988000,1.503000,1.217000,0.712000,0.708000
3.104000,2.265000,1.221000,0.681000,0.868000
5.308000,0.893000,0.793000,0.592000,0.804000
2.669000,1.913000,1.056000,0.554000,0.643000
3.079000,1.430000,1.025000,0.833000,0.737000
4.725000,1.277000,0.984000,0.874000,0.717000
2.054000,1.694000,0.867000,0.679000,0.706000
1.204000,0.879000,1.001000,0.633000,0.568000
1.541000,1.226000,0.682000,0.784000,0.665000
1.383000,1.107000,1.066000,0.913000,0.557000
1.327000,1.221000,1.182000,0.678000,0.728000
2.061000,1.663000,1.141000,0.802000,0.696000
2.938000,2.014000,1.240000,0.673000,0.661000
2.839000,1.352000,1.020000,0.660000,0.682000
1.256000,1.058000,0.960000,0.668000,0.824000
3.036000,1.222000,0.905000,0.749000,0.562000
4.141000,1.492000,1.020000,0.662000,0.680000
2.086000,0.842000,0.702000,0.586000,0.594000
1.247000,1.249000,1.110000,0.685000,0.692000
1.379000,1.211000,1.051000,0.733000,0.858000
3.678000,2.061000,0.918000,0.665000,0.869000
2.203000,1.563000,1.314000,0.781000,0.946000
2.685000,1.358000,0.773000,0.866000,0.779000
0.996000,1.717000,1.098000,0.701000,0.871000
1.129000,1.473000,0.993000,0.759000,0.803000
1.139000,1.520000,1.134000,0.912000,0.589000
3.536000,1.897000,1.105000,0.678000,0.761000
2.281000,0.751000,0.743000,0.620000,0.686000
1.978000,1.694000,0.804000,0.590000,0.762000
2.277000,1.334000,0.850000,0.564000,0.810000
3.148000,2.216000,1.547000,0.592000,0.806000
2.562000,1.987000,1.283000,0.625000,0.698000
0.858000,1.018000,1.440000,0.618000,0.654000
1.915000,1.284000,1.354000,0.643000,0.777000
0.986000,2.355000,1.442000,0.678000,0.676000
3.914000,1.315000,0.952000,0.748000,0.747000
2.982000,1.658000,0.844000,0.631000,0.695000
4.065000,1.160000,1.151000,0.566000,0.552000
1.734000,0.950000,0.994000,0.754000,0.901000
4.471000,0.987000,0.874000,0.730000,0.759000
2.339000,1.067000,0.982000,0.600000,0.645000
2.418000,2.005000,0.860000,0.553000,0.763000
3.432000,1.105000,0.730000,0.517000,0.845000
2.964000,2.012000,1.426000,0.546000,0.694000
2.687000,1.258000,1.029000,0.660000,0.755000
4.748000,1.440000,1.177000,0.696000,0.729000
1.218000,1.721000,0.651000,0.713000,0.698000
1.403000,1.381000,1.207000,0.591000,0.569000
1.679000,0.951000,0.937000,0.792000,0.713000
1.747000,1.276000,1.250000,0.676000,0.535000
0.932000,1.440000,0.998000,0.633000,0.761000
2.019000,1.397000,0.914000,0.583000,0.723000
2.450000,1.791000,1.170000,0.701000,0.693000
2.086000,1.328000,1.068000,0.621000,0.706000
1.564000,1.181000,0.817000,0.616000,0.848000
2.982000,1.590000,1.211000,0.657000,0.629000
4.309000,1.843000,1.108000,0.600000,0.864000
1.869000,0.970000,0.514000,0.543000,0.598000
1.011000,1.093000,0.965000,0.664000,0.728000
1.891000,1.215000,0.991000,0.700000,0.735000
3.173000,1.887000,0.880000,0.610000,0.824000
2.957000,2.102000,1.320000,0.782000,1.038000
2.165000,0.733000,0.692000,0.721000,0.793000
1.354000,1.969000,1.288000,0.687000,1.008000
1.367000,1.610000,1.128000,0.706000,0.804000
1.258000,1.754000,1.181000,0.838000,0.547000
2.999000,1.628000,0.941000,0.560000,0.830000
2.974000,0.825000,0.864000,0.546000,0.710000
1.502000,1.633000,0.967000,0.572000,0.773000
1.580000,0.904000,0.760000,0.580000,0.822000
4.252000,1.792000,1.298000,0.626000,0.762000
